eventName,year,categoryName,characterName,isWinner,isMultifilm,nomineeIds,nomId,filmId,name,surname,placeName,stateName,dateOfBirth,raceName,religionName,sexualOrientationName,nominationName,movieName,bioURL
58,1985,Acting,Charley Partanna,False,False,nm0000197,an0048012,tt0089841,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
58,1985,Acting,Charley Partanna,False,False,nm0000197,an0048012,tt0089841,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
58,1985,Acting,Charley Partanna,False,False,nm0000197,an0048012,tt0089841,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
60,1987,Acting,Francis Phelan,False,False,nm0000197,an0050902,tt0093277,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
60,1987,Acting,Francis Phelan,False,False,nm0000197,an0050902,tt0093277,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
60,1987,Acting,Francis Phelan,False,False,nm0000197,an0050902,tt0093277,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
65,1992,Acting,Col. Nathan R. Jessep,False,False,nm0000197,an0050335,tt0104257,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
65,1992,Acting,Col. Nathan R. Jessep,False,False,nm0000197,an0050335,tt0104257,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
65,1992,Acting,Col. Nathan R. Jessep,False,False,nm0000197,an0050335,tt0104257,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
70,1997,Acting,Melvin Udall,True,False,nm0000197,an0048545,tt0119822,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
70,1997,Acting,Melvin Udall,True,False,nm0000197,an0048545,tt0119822,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
70,1997,Acting,Melvin Udall,True,False,nm0000197,an0048545,tt0119822,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
75,2002,Acting,Warren Schmidt,False,False,nm0000197,an0054909,tt0257360,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
75,2002,Acting,Warren Schmidt,False,False,nm0000197,an0054909,tt0257360,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
75,2002,Acting,Warren Schmidt,False,False,nm0000197,an0054909,tt0257360,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
42,1969,Acting,Gloria Beatty,False,False,nm0000404,an0056386,tt0065088,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Klute,http://www.nndb.com/people/637/000022571/
42,1969,Acting,Gloria Beatty,False,False,nm0000404,an0056386,tt0065088,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Coming Home,http://www.nndb.com/people/637/000022571/
44,1971,Acting,Bree Daniel,True,False,nm0000404,an0056975,tt0067309,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Klute,http://www.nndb.com/people/637/000022571/
44,1971,Acting,Bree Daniel,True,False,nm0000404,an0056975,tt0067309,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Coming Home,http://www.nndb.com/people/637/000022571/
50,1977,Acting,Lillian Hellman,False,False,nm0000404,an0051006,tt0076245,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Klute,http://www.nndb.com/people/637/000022571/
50,1977,Acting,Lillian Hellman,False,False,nm0000404,an0051006,tt0076245,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Coming Home,http://www.nndb.com/people/637/000022571/
51,1978,Acting,Sally Hyde,True,False,nm0000404,an0050129,tt0077362,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Klute,http://www.nndb.com/people/637/000022571/
51,1978,Acting,Sally Hyde,True,False,nm0000404,an0050129,tt0077362,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Coming Home,http://www.nndb.com/people/637/000022571/
52,1979,Acting,Kimberly Wells,False,False,nm0000404,an0057080,tt0078966,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Klute,http://www.nndb.com/people/637/000022571/
52,1979,Acting,Kimberly Wells,False,False,nm0000404,an0057080,tt0078966,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Coming Home,http://www.nndb.com/people/637/000022571/
54,1981,Acting,Chelsea Thayer Wayne,False,False,nm0000404,an0049743,tt0082846,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Klute,http://www.nndb.com/people/637/000022571/
54,1981,Acting,Chelsea Thayer Wayne,False,False,nm0000404,an0049743,tt0082846,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Coming Home,http://www.nndb.com/people/637/000022571/
59,1986,Acting,Alex Sternbergen,False,False,nm0000404,an0049153,tt0091554,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Klute,http://www.nndb.com/people/637/000022571/
59,1986,Acting,Alex Sternbergen,False,False,nm0000404,an0049153,tt0091554,Jane,Fonda,New York City, New York,1937-12-21,White,Born-Again Christian,Straight,Best Actress,Coming Home,http://www.nndb.com/people/637/000022571/
42,1969,Acting,Pookie Adams,False,False,nm0591485,an0056387,tt0065037,Liza,Minnelli,Los Angeles, Ca,1946-03-12,White,Na,Na,Best Actress,Cabaret,http://www.nndb.com/people/724/000024652/
45,1972,Acting,Sally Bowles,True,False,nm0591485,an0053944,tt0068327,Liza,Minnelli,Los Angeles, Ca,1946-03-12,White,Na,Na,Best Actress,Cabaret,http://www.nndb.com/people/724/000024652/
42,1969,Acting,Toni Simmons,True,False,nm0000443,an0056394,tt0064117,Goldie,Hawn,Silver Spring, Md,1945-11-21,White,Buddhist,Straight,Best Supporting Actress,Cactus Flower,http://www.nndb.com/people/996/000022930/
53,1980,Acting,Judy Benjamin,False,False,nm0000443,an0054785,tt0081375,Goldie,Hawn,Silver Spring, Md,1945-11-21,White,Buddhist,Straight,Best Supporting Actress,Cactus Flower,http://www.nndb.com/people/996/000022930/
42,1969,Directing,,False,False,nm0001351,an0056401,tt0064115,George,Roy,Minneapolis, Mn,1921-12-20,White,Na,Straight,Best Director,The Sting,http://www.nndb.com/people/783/000032687/
46,1973,Directing,,True,False,nm0001351,an0050452,tt0070735,George,Roy,Minneapolis, Mn,1921-12-20,White,Na,Straight,Best Director,The Sting,http://www.nndb.com/people/783/000032687/
42,1969,Directing,,False,False,nm0001628,an0056403,tt0065088,Sydney,Pollack,Lafayette, In,1934-07-01,White,Jewish,Straight,Best Director,Out of Africa,http://www.nndb.com/people/772/000023703/
55,1982,Directing,,False,False,nm0001628,an0051987,tt0084805,Sydney,Pollack,Lafayette, In,1934-07-01,White,Jewish,Straight,Best Director,Out of Africa,http://www.nndb.com/people/772/000023703/
58,1985,Directing,,True,False,nm0001628,an0048029,tt0089755,Sydney,Pollack,Lafayette, In,1934-07-01,White,Jewish,Straight,Best Director,Out of Africa,http://www.nndb.com/people/772/000023703/
43,1970,Acting,Michael,True,False,nm0590055,an0055886,tt0066319,John,Mills,Felixstowe, Suffolk,1908-02-22,White,Na,Straight,Best Supporting Actor,Ryan's Daughter,http://www.nndb.com/people/701/000030611/
43,1970,Acting,Gudrun Brangwen,True,False,nm0413559,an0055881,tt0066579,Glenda,Jackson,Birkenhead, Cheshire,1936-05-09,White,Na,Straight,Best Actress,Women in Love,http://www.nndb.com/people/799/000063610/
43,1970,Acting,Gudrun Brangwen,True,False,nm0413559,an0055881,tt0066579,Glenda,Jackson,Birkenhead, Cheshire,1936-05-09,White,Na,Straight,Best Actress,A Touch of Class,http://www.nndb.com/people/799/000063610/
44,1971,Acting,Alex Greville,False,False,nm0413559,an0056977,tt0067805,Glenda,Jackson,Birkenhead, Cheshire,1936-05-09,White,Na,Straight,Best Actress,Women in Love,http://www.nndb.com/people/799/000063610/
44,1971,Acting,Alex Greville,False,False,nm0413559,an0056977,tt0067805,Glenda,Jackson,Birkenhead, Cheshire,1936-05-09,White,Na,Straight,Best Actress,A Touch of Class,http://www.nndb.com/people/799/000063610/
46,1973,Acting,Vicki Allessio,True,False,nm0413559,an0050437,tt0070819,Glenda,Jackson,Birkenhead, Cheshire,1936-05-09,White,Na,Straight,Best Actress,Women in Love,http://www.nndb.com/people/799/000063610/
46,1973,Acting,Vicki Allessio,True,False,nm0413559,an0050437,tt0070819,Glenda,Jackson,Birkenhead, Cheshire,1936-05-09,White,Na,Straight,Best Actress,A Touch of Class,http://www.nndb.com/people/799/000063610/
48,1975,Acting,Hedda Gabler,False,False,nm0413559,an0051299,tt0073098,Glenda,Jackson,Birkenhead, Cheshire,1936-05-09,White,Na,Straight,Best Actress,Women in Love,http://www.nndb.com/people/799/000063610/
48,1975,Acting,Hedda Gabler,False,False,nm0413559,an0051299,tt0073098,Glenda,Jackson,Birkenhead, Cheshire,1936-05-09,White,Na,Straight,Best Actress,A Touch of Class,http://www.nndb.com/people/799/000063610/
43,1970,Directing,,True,False,nm0769874,an0055896,tt0066206,Franklin,J.,Tokyo, Japan,1920-05-30,White,Na,Straight,Best Director,Patton,http://www.nndb.com/people/509/000032413/
44,1971,Acting,Dr. Daniel Hirsh,False,False,nm0002075,an0056971,tt0067805,Peter,Finch,South Kensington, London,1916-09-28,White,Na,Straight,Best Actor,Network,http://www.nndb.com/people/745/000063556/
49,1976,Acting,Howard Beale,True,False,nm0002075,an0054535,tt0074958,Peter,Finch,South Kensington, London,1916-09-28,White,Na,Straight,Best Actor,Network,http://www.nndb.com/people/745/000063556/
44,1971,Acting,Duane Jackson,False,False,nm0000313,an0056981,tt0067328,Jeff,Bridges,Los Angeles, Ca,1949-12-04,White,Lutheran,Straight,Best Actor,Crazy Heart,http://www.nndb.com/people/779/000022713/
47,1974,Acting,Lightfoot,False,False,nm0000313,an0053344,tt0072288,Jeff,Bridges,Los Angeles, Ca,1949-12-04,White,Lutheran,Straight,Best Actor,Crazy Heart,http://www.nndb.com/people/779/000022713/
57,1984,Acting,Starman,False,False,nm0000313,an0052815,tt0088172,Jeff,Bridges,Los Angeles, Ca,1949-12-04,White,Lutheran,Straight,Best Actor,Crazy Heart,http://www.nndb.com/people/779/000022713/
73,2000,Acting,President Jackson Evans,False,False,nm0000313,an0050799,tt0208874,Jeff,Bridges,Los Angeles, Ca,1949-12-04,White,Lutheran,Straight,Best Actor,Crazy Heart,http://www.nndb.com/people/779/000022713/
82,2009,Acting,Bad Blake,True,False,nm0000313,an0048282,tt1263670,Jeff,Bridges,Los Angeles, Ca,1949-12-04,White,Lutheran,Straight,Best Actor,Crazy Heart,http://www.nndb.com/people/779/000022713/
83,2010,Acting,Rooster Cogburn,False,False,nm0000313,an0310761,tt1403865,Jeff,Bridges,Los Angeles, Ca,1949-12-04,White,Lutheran,Straight,Best Actor,Crazy Heart,http://www.nndb.com/people/779/000022713/
89,2016,Acting,Marcus Hamilton,False,False,nm0000313,an0808535,tt2582782,Jeff,Bridges,Los Angeles, Ca,1949-12-04,White,Lutheran,Straight,Best Actor,Crazy Heart,http://www.nndb.com/people/779/000022713/
44,1971,Acting,Sam the Lion,True,False,nm0424565,an0056980,tt0067328,Ben,Johnson,Shidler, Ok,1918-06-13,White,Na,Straight,Best Supporting Actor,The Last Picture Show,http://www.nndb.com/people/425/000064233/
44,1971,Acting,Lois Farrow,False,False,nm0000995,an0056986,tt0067328,Ellen,Burstyn,Detroit, Mi,1932-12-07,White,Sufism,Straight,Best Actress,Alice Doesn't Live Here Anymore,http://www.nndb.com/people/650/000023581/
46,1973,Acting,Chris MacNeil,False,False,nm0000995,an0050438,tt0070047,Ellen,Burstyn,Detroit, Mi,1932-12-07,White,Sufism,Straight,Best Actress,Alice Doesn't Live Here Anymore,http://www.nndb.com/people/650/000023581/
47,1974,Acting,Alice Hyatt,True,False,nm0000995,an0053337,tt0071115,Ellen,Burstyn,Detroit, Mi,1932-12-07,White,Sufism,Straight,Best Actress,Alice Doesn't Live Here Anymore,http://www.nndb.com/people/650/000023581/
51,1978,Acting,Doris,False,False,nm0000995,an0050131,tt0078199,Ellen,Burstyn,Detroit, Mi,1932-12-07,White,Sufism,Straight,Best Actress,Alice Doesn't Live Here Anymore,http://www.nndb.com/people/650/000023581/
53,1980,Acting,Edna May,False,False,nm0000995,an0054784,tt0081414,Ellen,Burstyn,Detroit, Mi,1932-12-07,White,Sufism,Straight,Best Actress,Alice Doesn't Live Here Anymore,http://www.nndb.com/people/650/000023581/
73,2000,Acting,Sara Goldfarb,False,False,nm0000995,an0050806,tt0180093,Ellen,Burstyn,Detroit, Mi,1932-12-07,White,Sufism,Straight,Best Actress,Alice Doesn't Live Here Anymore,http://www.nndb.com/people/650/000023581/
44,1971,Acting,Ruth Popper,True,False,nm0001458,an0056985,tt0067328,Cloris,Leachman,Des Moines, Ia,1926-04-30,White,Na,Straight,Best Supporting Actress,The Last Picture Show,http://www.nndb.com/people/177/000023108/
44,1971,Directing,,True,False,nm0001243,an0056990,tt0067116,William,Friedkin,Chicago, Il,1935-08-29,White,Jewish,Straight,Best Director,The French Connection,http://www.nndb.com/people/112/000024040/
46,1973,Directing,,False,False,nm0001243,an0050455,tt0070047,William,Friedkin,Chicago, Il,1935-08-29,White,Jewish,Straight,Best Director,The French Connection,http://www.nndb.com/people/112/000024040/
44,1971,Writing,,False,False,nm0000934,an0056997,tt0065571,Bernardo,Bertolucci,Parma, Emilia-Romagna,1941-03-16,White,Na,Straight,Best Director,The Last Emperor,http://www.nndb.com/people/268/000024196/
46,1973,Directing,,False,False,nm0000934,an0050454,tt0070849,Bernardo,Bertolucci,Parma, Emilia-Romagna,1941-03-16,White,Na,Straight,Best Director,The Last Emperor,http://www.nndb.com/people/268/000024196/
60,1987,Directing,,True,False,nm0000934,an0050919,tt0093389,Bernardo,Bertolucci,Parma, Emilia-Romagna,1941-03-16,White,Na,Straight,Best Director,The Last Emperor,http://www.nndb.com/people/268/000024196/
45,1972,Acting,Tom Hagen,False,False,nm0000380,an0053952,tt0068646,Robert,Duvall,San Diego, Ca,1931-01-05,White,Na,Straight,Best Actor,Tender Mercies,http://www.nndb.com/people/008/000022939/
52,1979,Acting,Lieutenant Colonel Kilgore,False,False,nm0000380,an0057084,tt0078788,Robert,Duvall,San Diego, Ca,1931-01-05,White,Na,Straight,Best Actor,Tender Mercies,http://www.nndb.com/people/008/000022939/
53,1980,Acting,Bull Meechum,False,False,nm0000380,an0054779,tt0079239,Robert,Duvall,San Diego, Ca,1931-01-05,White,Na,Straight,Best Actor,Tender Mercies,http://www.nndb.com/people/008/000022939/
56,1983,Acting,Mac Sledge,True,False,nm0000380,an0052089,tt0086423,Robert,Duvall,San Diego, Ca,1931-01-05,White,Na,Straight,Best Actor,Tender Mercies,http://www.nndb.com/people/008/000022939/
70,1997,Acting,The Apostle E.F.,False,False,nm0000380,an0048547,tt0118632,Robert,Duvall,San Diego, Ca,1931-01-05,White,Na,Straight,Best Actor,Tender Mercies,http://www.nndb.com/people/008/000022939/
71,1998,Acting,Jerome Facher,False,False,nm0000380,an0057190,tt0120633,Robert,Duvall,San Diego, Ca,1931-01-05,White,Na,Straight,Best Actor,Tender Mercies,http://www.nndb.com/people/008/000022939/
87,2014,Acting,Joseph Palmer,False,False,nm0000380,an0606475,tt1872194,Robert,Duvall,San Diego, Ca,1931-01-05,White,Na,Straight,Best Actor,Tender Mercies,http://www.nndb.com/people/008/000022939/
45,1972,Acting,The Master of Ceremonies,True,False,nm0001297,an0053949,tt0068327,Joel,Grey,Cleveland, Oh,1932-04-11,White,Jewish,Gay,Best Supporting Actor,Cabaret,http://www.nndb.com/people/853/000048709/
45,1972,Acting,Michael Corleone,False,False,nm0000199,an0053953,tt0068646,Al,Pacino,East Harlem, New York City,1940-04-25,White,Roman Catholic,Straight,Best Actor,Scent of a Woman,http://www.nndb.com/people/880/000022814/
46,1973,Acting,Frank Serpico,False,False,nm0000199,an0050435,tt0070666,Al,Pacino,East Harlem, New York City,1940-04-25,White,Roman Catholic,Straight,Best Actor,Scent of a Woman,http://www.nndb.com/people/880/000022814/
47,1974,Acting,Michael Corleone,False,False,nm0000199,an0053336,tt0071562,Al,Pacino,East Harlem, New York City,1940-04-25,White,Roman Catholic,Straight,Best Actor,Scent of a Woman,http://www.nndb.com/people/880/000022814/
48,1975,Acting,Sonny,False,False,nm0000199,an0051293,tt0072890,Al,Pacino,East Harlem, New York City,1940-04-25,White,Roman Catholic,Straight,Best Actor,Scent of a Woman,http://www.nndb.com/people/880/000022814/
52,1979,Acting,Arthur Kirkland,False,False,nm0000199,an0057075,tt0078718,Al,Pacino,East Harlem, New York City,1940-04-25,White,Roman Catholic,Straight,Best Actor,Scent of a Woman,http://www.nndb.com/people/880/000022814/
63,1990,Acting,Big Boy Caprice,False,False,nm0000199,an0053091,tt0099422,Al,Pacino,East Harlem, New York City,1940-04-25,White,Roman Catholic,Straight,Best Actor,Scent of a Woman,http://www.nndb.com/people/880/000022814/
65,1992,Acting,Lt. Col. Frank Slade,True,False,nm0000199,an0050323,tt0105323,Al,Pacino,East Harlem, New York City,1940-04-25,White,Roman Catholic,Straight,Best Actor,Scent of a Woman,http://www.nndb.com/people/880/000022814/
65,1992,Acting,Ricky Roma,False,False,nm0000199,an0050336,tt0104348,Al,Pacino,East Harlem, New York City,1940-04-25,White,Roman Catholic,Straight,Best Actor,Scent of a Woman,http://www.nndb.com/people/880/000022814/
92,2019,Acting,Jimmy Hoffa,False,False,nm0000199,an1295698,tt1302006,Al,Pacino,East Harlem, New York City,1940-04-25,White,Roman Catholic,Straight,Best Actor,Scent of a Woman,http://www.nndb.com/people/880/000022814/
45,1972,Directing,,True,False,nm0002080,an0053959,tt0068327,Bob,Fosse,Chicago, Il,1927-06-23,White,Na,Straight,Best Director,Cabaret,http://www.nndb.com/people/159/000032063/
47,1974,Directing,,False,False,nm0002080,an0053354,tt0071746,Bob,Fosse,Chicago, Il,1927-06-23,White,Na,Straight,Best Director,Cabaret,http://www.nndb.com/people/159/000032063/
